variant,base_model,sampler_label,sampler_id,temp,top_p,top_k,run_id,run_json,model_id,suite_name,task_id,task_passed,task_score,task_latency_ms,task_tokens_generated,task_tokens_prompt,task_error,task_output,task_speed_metrics_ttft_ms,task_speed_metrics_prompt_eval_tok_per_sec,task_speed_metrics_generation_tok_per_sec,task_speed_metrics_total_latency_ms,task_selected_trial,task_warmup_dropped,task_selection_method,task_metadata_json
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp075_top_p090_top_k40,0.75,0.9,40,2026-06-06T09:28:47.938337+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,coding,coding-flatten-nested,true,100,12642.493292019935,368,66,,"def flatten(lst: list) -> list:
    """"""
    Flattens an arbitrarily nested list.

    Args:
        lst: The list to flatten.

    Returns:
        A new list containing all elements from the nested list in a flat structure.
    """"""
    result = []
    for element in lst:
        if isinstance(element, list):
            # If the element is a list, recursively flatten it and extend the result
            result.extend(flatten(element))
        else:
            # If the element is not a list, ap",,,,,,,,"{""stdout"":""Input: [1, [2, [3, 4], 5]]\nOutput: [1, 2, 3, 4, 5]\n\nInput: [1, 2, [3, [4, [5, 6]], 7], 8]\nOutput: [1, 2, 3, 4, 5, 6, 7, 8]\n\nInput: []\nOutput: []\n\nInput: [[], [[]]]\nOutput: []\nPASS\n"",""stderr"":"""",""evaluation_status"":""all_tests_passed""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp075_top_p090_top_k40,0.75,0.9,40,2026-06-06T09:28:47.938337+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,coding,coding-bug-fix-off-by-one,true,100,34449.79899999453,1026,114,,"def binary_search(arr, target):
    left, right = 0, len(arr) - 1  # Initialize right to the last index
    while left <= right:
        mid = (left + right) // 2
        if arr[mid] == target:
            return mid
        elif arr[mid] < target:
            left = mid + 1  # Target is in the right half
        else:
            right = mid - 1 # Target is in the left half
    return -1",,,,,,,,"{""stdout"":""PASS\n"",""stderr"":"""",""evaluation_status"":""all_tests_passed""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp075_top_p090_top_k40,0.75,0.9,40,2026-06-06T09:28:47.938337+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,coding,coding-json-validator,true,100,22243.317125015892,667,94,,"def validate_user(data: dict) -> tuple[bool, list[str]]:
    """"""
    Validates a user dictionary.

    Required fields:
    - 'name': str, non-empty
    - 'email': str, must contain '@'
    - 'age': int, 0-150

    Args:
        data: The dictionary containing user information.

    Returns:
        A tuple (bool, list[str]): (True, []) if valid, or (False, ['list of error messages']) if invalid.
    """"""
    errors = []

    # 1. Validate 'name'
    if 'name' not in data:
        errors.append(""",,,,,,,,"{""stdout"":""Valid Test: (True, [])\nInvalid Test 1: (False, [\""Field 'name' must be a non-empty string.\"", \""Field 'email' must be a string and must contain '@'.\"", \""Field 'age' must be between 0 and 150.\""])\nInvalid Test 2: (False, [\""Missing required field: 'email'\""])\nInvalid Test 3: (False, [\""Field 'age' must be an integer.\""])\nPASS\n"",""stderr"":"""",""evaluation_status"":""all_tests_passed""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp075_top_p090_top_k40,0.75,0.9,40,2026-06-06T09:28:47.938337+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,coding,coding-retry-decorator,true,100,38298.05754200788,1112,60,,"import functools
import time
from typing import Callable, Any

def retry(max_attempts: int = 3, delay: float = 1.0):
    """"""
    A decorator that retries a function on exception up to max_attempts times,
    waiting 'delay' seconds between attempts.

    Args:
        max_attempts: The maximum number of times to try the function.
        delay: The time in seconds to wait between retries.
    """"""
    def decorator(func: Callable) -> Callable:
        @functools.wraps(func)
        def wrapper(*a",,,,,,,,"{""stdout"":""==================================================\nTesting Successful Retry:\n--- Executing unstable_function (Attempt 1) ---\nAttempt 1 failed for my_decorated_function: Simulated network error on attempt 1\n--- Executing unstable_function (Attempt 2) ---\nAttempt 2 failed for my_decorated_function: Simulated network error on attempt 2\n--- Executing unstable_function (Attempt 3) ---\n\nFinal Result: Success on attempt 3\n\n==================================================\nTesting Exhausted Retries:\n--- Executing always_fail_function ---\nAttempt 1 failed for my_failing_function: This function always fails.\n--- Executing always_fail_function ---\nAttempt 2 failed for my_failing_function: This function always fails.\n\nSuccessfully caught the final exception: ValueError: This function always fails.\nAttempt 1 failed for flaky: not yet\nAttempt 2 failed for flaky: not yet\nAttempt 1 failed for always_fail: boom\nAttempt 2 failed for always_fail: boom\nPASS\n"",""stderr"":"""",""evaluation_status"":""all_tests_passed""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp075_top_p090_top_k40,0.75,0.9,40,2026-06-06T09:28:47.938337+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,coding,coding-deduplicate-preserve-order,true,100,27439.956249989336,822,39,,"def dedupe(lst: list) -> list:
    """"""
    Removes duplicates from a list while preserving the order of first occurrence.

    Args:
        lst: The input list.

    Returns:
        A new list containing only the unique elements in the order they first appeared.
    """"""
    seen = set()
    result = []
    for item in lst:
        if item not in seen:
            seen.add(item)
            result.append(item)
    return result

# Example Usage:
list1 = [1, 2, 2, 3, 4, 1, 5, 3]
deduped_list1 = ",,,,,,,,"{""stdout"":""Original list: [1, 2, 2, 3, 4, 1, 5, 3]\nDeduplicated list: [1, 2, 3, 4, 5]\n\nOriginal list: ['a', 'b', 'a', 'c', 'b', 'd', 'a']\nDeduplicated list: ['a', 'b', 'c', 'd']\n\nOriginal list: []\nDeduplicated list: []\n\nOriginal list: [1, 1, 1, 1]\nDeduplicated list: [1]\nPASS\n"",""stderr"":"""",""evaluation_status"":""all_tests_passed""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp075_top_p090_top_k40,0.75,0.9,40,2026-06-06T09:28:47.938337+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,coding,coding-add-error-handling,true,100,27810.396375018172,800,69,,"def get_nested_value(data, keys):
    """"""
    Safely retrieves a nested value from a dictionary or list structure.

    Args:
        data: The nested data structure (dict or list).
        keys: A list of keys/indices representing the path to the value.

    Returns:
        The nested value if successful, otherwise None.
    """"""
    result = data
    for key in keys:
        try:
            # Attempt to access the next level
            result = result[key]
        except (KeyError, TypeError",,,,,,,,"{""stdout"":""Success: 200\nMissing Key: None\nType Error: None\nPASS\n"",""stderr"":"""",""evaluation_status"":""all_tests_passed""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp075_top_p090_top_k40,0.75,0.9,40,2026-06-06T09:28:47.938337+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,coding,coding-lru-cache,true,100,47166.75620901515,1365,81,,"class Node:
    """"""
    A node in the doubly linked list.
    Stores the key and value, and pointers to the previous and next nodes.
    """"""
    def __init__(self, key: str, value: int):
        self.key = key
        self.value = value
        self.prev = None
        self.next = None

class LRUCache:
    """"""
    Implements a Least Recently Used (LRU) Cache.
    """"""
    def __init__(self, capacity: int):
        if capacity <= 0:
            raise ValueError(""Capacity must be a positive integer",,,,,,,,"{""stdout"":""--- Initial Puts ---\nGet 'a': 1\n\n--- Update and Reorder ---\nGet 'b': 2\n\n--- Eviction ---\nGet 'b' (should be None): 2\nGet 'c': 3\nGet 'a' (should be None): None\nGet 'd': 4\nPASS\n"",""stderr"":"""",""evaluation_status"":""all_tests_passed""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp075_top_p090_top_k40,0.75,0.9,40,2026-06-06T09:28:47.938337+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,coding,coding-rate-limiter,true,100,41652.225041005295,1240,68,,"import time
from collections import deque

class RateLimiter:
    """"""
    A rate limiter that allows a specified number of calls within a sliding time window.
    """"""
    def __init__(self, max_calls: int, window_seconds: float):
        """"""
        Initializes the RateLimiter.

        Args:
            max_calls: The maximum number of calls allowed in the window.
            window_seconds: The duration of the sliding window in seconds.
        """"""
        if max_calls <= 0 or window_seconds <",,,,,,,,"{""stdout"":""Rate Limiter initialized: 3 calls per 5.0 seconds.\n\n--- Test 1: Burst ---\nCall 1: Allowed? True\nCall 2: Allowed? True\nCall 3: Allowed? True\nCall 3 was the last allowed call.\nCall 4: Allowed? False\nCall 4 was blocked (Limit reached).\n\n--- Test 2: Waiting for window to slide ---\nWaiting 5.5 seconds...\nCall after wait: Allowed? True\n\n--- Test 3: Rapid calls after reset ---\nCall 1: Allowed? True\nCall 2: Allowed? True\nCall 3: Allowed? False\nCall 4: Allowed? False\nPASS\n"",""stderr"":"""",""evaluation_status"":""all_tests_passed""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp075_top_p090_top_k40,0.75,0.9,40,2026-06-06T09:28:47.938337+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,coding,coding-async-to-sync-refactor,true,100,26686.31970800925,778,216,,"def process_pipeline_sync(data: list[int]) -> int:
    """"""
    Processes the data through the pipeline synchronously to produce the same result
    as the original callback-based implementation.
    """"""
    # Step 1: step1(data, step1_done)
    # step1 multiplies every element by 2
    result1 = [x * 2 for x in data]

    # Step 2: step2(result1, step2_done)
    # step2 filters elements greater than 4
    result2 = [x for x in result1 if x > 4]

    # Step 3: step3(result2, step3_done)
    # ste",,,,,,,,"{""stdout"":""PASS\n"",""stderr"":"""",""evaluation_status"":""all_tests_passed""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp075_top_p090_top_k40,0.75,0.9,40,2026-06-06T09:28:47.938337+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,coding,coding-parse-log-entries,true,100,20806.682958005695,578,85,,"import re

def parse_logs(text: str) -> list[dict]:
    """"""
    Parses log lines in the format: [YYYY-MM-DD HH:MM:SS] LEVEL: message
    into a list of dicts with keys 'timestamp', 'level', 'message'.
    Skips malformed lines.

    Args:
        text: A string containing the log data, potentially with multiple lines.

    Returns:
        A list of dictionaries, where each dictionary represents a parsed log entry.
    """"""
    parsed_logs = []
    
    # Regex to capture the three main parts:
  ",,,,,,,,"{""stdout"":""[{'level': 'INFO',\n  'message': 'System started successfully.',\n  'timestamp': '2023-10-27 10:00:00'},\n {'level': 'ERROR',\n  'message': 'Database connection failed.',\n  'timestamp': '2023-10-27 10:01:15'},\n {'level': 'DEBUG',\n  'message': 'Processing request ID 12345.',\n  'timestamp': '2023-10-27 10:02:30'},\n {'level': 'WARNING',\n  'message': 'Low disk space detected.',\n  'timestamp': '2023-10-27 10:03:45'},\n {'level': 'INFO',\n  'message': 'Another successful operation.',\n  'timestamp': '2023-10-27 10:04:00'}]\nPASS\n"",""stderr"":"""",""evaluation_status"":""all_tests_passed""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp075_top_p090_top_k40,0.75,0.9,40,2026-06-06T09:28:47.938337+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,dataextract,de-01,true,100,6059.070999996038,125,410,,"{""name"": ""Dr. Sarah Chen, Ph.D."", ""title"": ""Senior Research Scientist"", ""company"": ""BioGen Therapeutics, Inc."", ""address"": ""1420 Harbor Blvd, Suite 300"", ""city"": ""San Diego"", ""state"": ""CA"", ""zip"": ""92101"", ""phone"": ""(858) 555-0147"", ""email"": ""s.chen@biogentherapeutics.com"", ""linkedin_url"": ""linkedin.com/in/sarahchen-phd""}",,,,,,,,"{""scenario_id"":""DE-01"",""evaluation_status"":""pass"",""summary"":""10/10 atomic fields correct (100%). shape ok, fields only, no missing fields."",""note"":"""",""category"":""A"",""title"":""Business Card / Contact Info""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp075_top_p090_top_k40,0.75,0.9,40,2026-06-06T09:28:47.938337+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,dataextract,de-02,false,62,10075.206041976344,247,491,items.price: expected number | items.price: expected number | items.price: expected number | subtotal: expected number | tax_amount: expected number | total: expected number,"{
  ""store_name"": ""URBAN BEAN COFFEE"",
  ""store_address"": ""847 Market Street\nSan Francisco, CA 94103"",
  ""date"": ""03/15/2026"",
  ""time"": ""08:42 AM"",
  ""items"": [
    {
      ""name"": ""Americano (L)"",
      ""price"": ""$4.75""
    },
    {
      ""name"": ""Oat Milk Latte (M)"",
      ""price"": ""$5.50""
    },
    {
      ""name"": ""Blueberry Muffin"",
      ""price"": ""$3.25""
    }
  ],
  ""subtotal"": ""$13.50"",
  ""tax_rate"": ""8.625%"",
  ""tax_amount"": ""$1.16"",
  ""total"": ""$14.66"",
  ""payment_method"": ""Visa"",
  ",,,,,,,,"{""scenario_id"":""DE-02"",""evaluation_status"":""partial"",""summary"":""10/16 atomic fields correct (62%). shape ok, fields only, no missing fields."",""note"":""items.price: expected number | items.price: expected number | items.price: expected number | subtotal: expected number | tax_amount: expected number | total: expected number"",""category"":""A"",""title"":""Receipt / Invoice""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp075_top_p090_top_k40,0.75,0.9,40,2026-06-06T09:28:47.938337+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,dataextract,de-03,false,67,8483.775750006316,212,512,experience_years_min: expected number | salary_max: expected number | salary_min: expected number | work_model: mismatch,"{
  ""job_title"": ""Senior Frontend Engineer"",
  ""location"": ""Austin, TX"",
  ""work_model"": ""Hybrid - 3 days in office"",
  ""team"": ""Product Engineering"",
  ""reports_to"": ""VP of Engineering"",
  ""salary_min"": ""$145,000"",
  ""salary_max"": ""$185,000"",
  ""required_skills"": [
    ""React"",
    ""TypeScript"",
    ""CSS-in-JS"",
    ""accessibility (WCAG 2.1)""
  ],
  ""preferred_skills"": [
    ""GraphQL"",
    ""Storybook"",
    ""animation (Framer Motion)""
  ],
  ""experience_years_min"": ""3+"",
  ""apply_url"": ""careers.",,,,,,,,"{""scenario_id"":""DE-03"",""evaluation_status"":""partial"",""summary"":""8/12 atomic fields correct (67%). shape ok, fields only, no missing fields."",""note"":""experience_years_min: expected number | salary_max: expected number | salary_min: expected number | work_model: mismatch"",""category"":""A"",""title"":""Job Posting""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp075_top_p090_top_k40,0.75,0.9,40,2026-06-06T09:28:47.938337+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,dataextract,de-04,true,86,3418.6988750007004,76,554,,"{""meeting_name"": ""sprint planning"", ""day"": ""Thursday"", ""time"": ""10am"", ""room"": ""Maple room"", ""organizer_name"": ""Lisa Park"", ""organizer_email"": ""lisa.p@company.com"", ""note"": ""bring your laptops, we're gonna do live estimation this time""}",,,,,,,,"{""scenario_id"":""DE-04"",""evaluation_status"":""pass"",""summary"":""6/7 atomic fields correct (86%). shape ok, fields only, no missing fields."",""note"":""room: mismatch"",""category"":""B"",""title"":""Informal Email Thread""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp075_top_p090_top_k40,0.75,0.9,40,2026-06-06T09:28:47.938337+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,dataextract,de-05,false,36,7966.617333004251,212,602,battery_life_hours: expected number | charging_type: mismatch | competitor_1_price: expected number | product_name: mismatch | product_price_original: expected number | product_price_paid: expected number | rating_stars: expected number | recommendation: mismatch | weight_grams: expected number,"{""product_name"": ""XR-7500 Pro noise-cancelling headphones"", ""product_price_paid"": ""$279"", ""product_price_original"": ""$329"", ""rating_stars"": ""★★★★☆"", ""reviewer_name"": ""TechDad_42"", ""battery_life_hours"": ""38 hours"", ""weight_grams"": ""254g"", ""bluetooth_version"": ""5.3"", ""charging_type"": ""USB-C charging"", ""competitor_1_name"": ""Sony WH-1000XM5"", ""competitor_1_price"": ""$348"", ""competitor_2_name"": ""Bose QC45s"", ""complaint"": ""the app (v3.2.1) is buggy on Android 14. Crashes when trying to customize EQ."", ",,,,,,,,"{""scenario_id"":""DE-05"",""evaluation_status"":""fail"",""summary"":""5/14 atomic fields correct (36%). shape ok, fields only, no missing fields."",""note"":""battery_life_hours: expected number | charging_type: mismatch | competitor_1_price: expected number | product_name: mismatch | product_price_original: expected number | product_price_paid: expected number | rating_stars: expected number | recommendation: mismatch | weight_grams: expected number"",""category"":""B"",""title"":""Product Review with Embedded Specs""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp075_top_p090_top_k40,0.75,0.9,40,2026-06-06T09:28:47.938337+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,dataextract,de-06,false,53,6974.795999994967,185,529,blood_pressure_diastolic: expected number | blood_pressure_systolic: expected number | heart_rate: expected number | medication_dose: mismatch | oxygen_saturation: expected number | referral: expected null | temperature: expected number,"{""patient_name"": ""Margaret Liu"", ""date_of_birth"": ""5/12/1958"", ""visit_date"": ""3-20-2026"", ""provider"": ""Dr. Patel"", ""chief_complaint"": ""persistent cough x 3 weeks, worse at night"", ""blood_pressure_systolic"": ""128"", ""blood_pressure_diastolic"": ""82"", ""heart_rate"": ""76"", ""temperature"": ""98.4"", ""oxygen_saturation"": ""97%"", ""assessment"": ""likely post-nasal drip r/t seasonal allergies"", ""medication_name"": ""fluticasone propionate"", ""medication_dose"": ""50mcg"", ""medication_duration"": ""30 days"", ""referral"":",,,,,,,,"{""scenario_id"":""DE-06"",""evaluation_status"":""fail"",""summary"":""8/15 atomic fields correct (53%). shape ok, fields only, no missing fields."",""note"":""blood_pressure_diastolic: expected number | blood_pressure_systolic: expected number | heart_rate: expected number | medication_dose: mismatch | oxygen_saturation: expected number | referral: expected null | temperature: expected number"",""category"":""B"",""title"":""Handwritten-Style Notes (OCR Simulation)""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp075_top_p090_top_k40,0.75,0.9,40,2026-06-06T09:28:47.938337+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,dataextract,de-07,false,71,10797.266458015656,301,512,location: mismatch | note: mismatch | location: mismatch | note: mismatch | hourly_rate: expected number | note: mismatch,"[
  {
    ""name"": ""Marcus Washington"",
    ""role"": ""Senior Designer"",
    ""location"": ""NYC office"",
    ""email"": ""m.washington@studio.com"",
    ""phone"": ""212-555-0189"",
    ""hourly_rate"": null,
    ""note"": ""taking over the Acme rebrand from Sarah. He'll be on-site in Chicago next week.""
  },
  {
    ""name"": ""Sarah Kim"",
    ""role"": null,
    ""location"": ""relocating from Chicago to the LA office"",
    ""email"": ""sarah.k@studio.com"",
    ""phone"": null,
    ""hourly_rate"": null,
    ""note"": ""transiti",,,,,,,,"{""scenario_id"":""DE-07"",""evaluation_status"":""partial"",""summary"":""15/21 atomic fields correct (71%). shape ok, fields only, no missing fields."",""note"":""location: mismatch | note: mismatch | location: mismatch | note: mismatch | hourly_rate: expected number | note: mismatch"",""category"":""C"",""title"":""Multiple People in One Document""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp075_top_p090_top_k40,0.75,0.9,40,2026-06-06T09:28:47.938337+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,dataextract,de-08,true,90,5365.166500007035,137,547,,"{
  ""event_name"": ""Annual Company Picnic"",
  ""date"": ""Saturday, June 14"",
  ""start_time"": ""11:30 AM"",
  ""end_time"": ""4:00 PM"",
  ""location_park"": ""Lincoln Park"",
  ""location_shelter"": ""Shelter A"",
  ""rsvp_deadline"": ""May 15"",
  ""rsvp_email"": ""events@company.com"",
  ""catering_company"": ""Fresh Bites"",
  ""catering_price_per_person"": ""$25/person""
}",,,,,,,,"{""scenario_id"":""DE-08"",""evaluation_status"":""pass"",""summary"":""9/10 atomic fields correct (90%). shape ok, fields only, no missing fields."",""note"":""catering_price_per_person: expected number"",""category"":""C"",""title"":""Conflicting Information""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp075_top_p090_top_k40,0.75,0.9,40,2026-06-06T09:28:47.938337+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,dataextract,de-09,false,60,4761.621707992163,101,600,attendee_count: expected number | date: mismatch | requester_name: mismatch | room: mismatch,"{""requester_name"": ""Alice"", ""requester_email"": ""alice@company.com"", ""room"": ""Atlas room"", ""date"": ""March 28, 2026"", ""start_time"": ""2:00 PM"", ""end_time"": ""3:30 PM"", ""attendee_count"": ""8"", ""needs_projector"": true, ""needs_whiteboard"": true, ""needs_catering"": false}",,,,,,,,"{""scenario_id"":""DE-09"",""evaluation_status"":""partial"",""summary"":""6/10 atomic fields correct (60%). shape ok, fields only, no missing fields."",""note"":""attendee_count: expected number | date: mismatch | requester_name: mismatch | room: mismatch"",""category"":""C"",""title"":""Nested Quotes — Email Within Email""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp075_top_p090_top_k40,0.75,0.9,40,2026-06-06T09:28:47.938337+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,dataextract,de-10,true,90,3708.213792007882,80,460,,"{""restaurant_name"": ""Sakura Sushi"", ""cuisine_type"": ""Sushi"", ""neighborhood"": ""Nob Hill neighborhood"", ""street_address"": null, ""chef_name"": null, ""price_paid"": null, ""visit_duration"": ""about 2 hours"", ""rating_score"": null, ""reservation_required"": null, ""parking_available"": null}",,,,,,,,"{""scenario_id"":""DE-10"",""evaluation_status"":""pass"",""summary"":""9/10 atomic fields correct (90%). shape ok, fields only, no missing fields."",""note"":""neighborhood: expected null"",""category"":""D"",""title"":""The Over-Extraction Trap""}"
