variant,run_id,run_json,model_id,provider,harness,suite_name,task_id,task_suite,task_passed,task_score,task_latency_ms,task_tokens_generated,task_tokens_prompt,task_error,task_output,task_speed_metrics_ttft_ms,task_speed_metrics_prompt_eval_tok_per_sec,task_speed_metrics_generation_tok_per_sec,task_speed_metrics_total_latency_ms,task_eval_count,task_eval_duration,task_prompt_eval_count,task_prompt_eval_duration,task_load_duration,task_selected_trial,task_warmup_dropped,task_selection_method
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","coding","coding-flatten-nested","coding","true","100","34158.94333399774","453","70","","def flatten(lst: list) -> list:
    """"""
    Flattens an arbitrarily nested list into a single list.
    """"""
    flat_list = []
    for item in lst:
        # Check if the item is a list (or tuple) to decide whether to recurse
        if isinstance(item, list):
            # Extend the flat_list with the result of the recursive call
            flat_list.extend(flatten(item))
        else:
            # If it's a base element, just append it
            flat_list.append(item)
    return flat_list",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","coding","coding-bug-fix-off-by-one","coding","true","100","27032.034916992416","357","118","","def binary_search(arr, target):
    left, right = 0, len(arr) - 1
    while left <= right:
        mid = (left + right) // 2
        if arr[mid] == target:
            return mid
        elif arr[mid] < target:
            left = mid + 1
        else:
            right = mid - 1
    return -1",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","coding","coding-json-validator","coding","true","100","53023.31254200544","708","98","","def validate_user(data: dict) -> tuple[bool, list[str]]:
    """"""
    Validates a user dictionary.
    
    Required fields:
    - 'name': str, non-empty
    - 'email': str, must contain '@'
    - 'age': int, 0-150
    
    Returns:
        tuple: (is_valid: bool, errors: list[str])
    """"""
    errors = []

    # Validate 'name'
    name = data.get('name')
    if not isinstance(name, str) or not name.strip():
        errors.append(""Field 'name' must be a non-empty string."")

    # Validate 'email",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","coding","coding-retry-decorator","coding","true","100","81006.01100000495","659","64","","import time
import functools

def retry(max_attempts=3, delay=1.0):
    """"""
    A decorator that retries a function on exception.
    
    :param max_attempts: Total number of times to try the function.
    :param delay: Seconds to wait between attempts.
    """"""
    def decorator(func):
        @functools.wraps(func)
        def wrapper(*args, **kwargs):
            last_exception = None
            
            for attempt in range(1, max_attempts + 1):
                try:
                    ",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","coding","coding-deduplicate-preserve-order","coding","true","100","44421.46770900581","505","43","","def dedupe(lst: list) -> list:
    """"""
    Removes duplicates from a list while preserving the order 
    of the first occurrence of each element.
    """"""
    seen = set()
    result = []
    for item in lst:
        if item not in seen:
            result.append(item)
            seen.add(item)
    return result

# Example usage:
data = [1, 2, 3, 2, 1, 4, 5, 3]
print(dedupe(data))  # Output: [1, 2, 3, 4, 5]",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","coding","coding-add-error-handling","coding","true","100","53057.40804199013","508","73","","def get_nested_value(data, keys):
    """"""
    Safely navigates a nested dictionary/list structure.
    Returns None if any key is missing or the path is invalid.
    """"""
    result = data
    try:
        for key in keys:
            # This handles both dict keys and list indices
            result = result[key]
        return result
    except (KeyError, TypeError, IndexError, AttributeError):
        # KeyError: Key doesn't exist in dict
        # TypeError: Trying to index an integer or None
",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","coding","coding-lru-cache","coding","true","100","76485.8182080061","873","85","","from collections import OrderedDict

class LRUCache:
    def __init__(self, capacity: int):
        """"""
        Initialize the LRU Cache with a fixed capacity.
        """"""
        self.capacity = capacity
        # OrderedDict stores (key: value) and maintains insertion order.
        self.cache = OrderedDict()

    def get(self, key: str) -> int | None:
        """"""
        Return the value if key exists, otherwise return None.
        Moving the accessed key to the end marks it as most recently",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","coding","coding-rate-limiter","coding","true","100","63779.89499999967","708","72","","import time
from collections import deque

class RateLimiter:
    def __init__(self, max_calls: int, window_seconds: float):
        """"""
        :param max_calls: Maximum number of calls allowed in the window.
        :param window_seconds: The duration of the sliding window in seconds.
        """"""
        self.max_calls = max_calls
        self.window_seconds = window_seconds
        # Use a deque for efficient O(1) removal from the left (oldest)
        self.timestamps = deque()

    def allow",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","coding","coding-async-to-sync-refactor","coding","true","100","46004.78537500021","385","220","","def step1(data: list[int]) -> list[int]:
    return [x * 2 for x in data]

def step2(data: list[int]) -> list[int]:
    return [x for x in data if x > 4]

def step3(data: list[int]) -> int:
    return sum(data)

def process_pipeline_sync(data: list[int]) -> int:
    result1 = step1(data)
    result2 = step2(result1)
    result3 = step3(result2)
    return result3

# Example usage:
# data = [1, 2, 3, 4, 5]
# step1 -> [2, 4, 6, 8, 10]
# step2 -> [6, 8, 10]
# step3 -> 24",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","coding","coding-parse-log-entries","coding","true","100","141077.49091699952","728","89","","import re

def parse_logs(text: str) -> list[dict]:
    """"""
    Parses log lines in the format: [YYYY-MM-DD HH:MM:SS] LEVEL: message
    Returns a list of dictionaries containing 'timestamp', 'level', and 'message'.
    Malformed lines are skipped.
    """"""
    # Regex breakdown:
    # ^\[                : Starts with a literal [
    # (\d{4}-\d{2}-\d{2} \d{2}:\d{2}:\d{2}) : Group 1: Date and Time
    # \]                  : Literal ]
    # \s+                 : One or more spaces
    # ([A-Z]+) ",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","dataextract","de-01","dataextract","true","100","32465.070917009143","148","414","","{
  ""name"": ""Dr. Sarah Chen, Ph.D."",
  ""title"": ""Senior Research Scientist"",
  ""company"": ""BioGen Therapeutics, Inc."",
  ""address"": ""1420 Harbor Blvd, Suite 300"",
  ""city"": ""San Diego"",
  ""state"": ""CA"",
  ""zip"": ""92101"",
  ""phone"": ""(858) 555-0147"",
  ""email"": ""s.chen@biogentherapeutics.com"",
  ""linkedin_url"": ""linkedin.com/in/sarahchen-phd""
}",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","dataextract","de-02","dataextract","true","100","30275.287374999607","244","495","","{
  ""store_name"": ""URBAN BEAN COFFEE"",
  ""store_address"": ""847 Market Street\nSan Francisco, CA 94103"",
  ""date"": ""03/15/2026"",
  ""time"": ""08:42 AM"",
  ""items"": [
    {
      ""name"": ""Americano (L)"",
      ""price"": 4.75
    },
    {
      ""name"": ""Oat Milk Latte (M)"",
      ""price"": 5.50
    },
    {
      ""name"": ""Blueberry Muffin"",
      ""price"": 3.25
    }
  ],
  ""subtotal"": 13.50,
  ""tax_rate"": ""8.625%"",
  ""tax_amount"": 1.16,
  ""total"": 14.66,
  ""payment_method"": ""Visa"",
  ""card_last_four"": ",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","dataextract","de-03","dataextract","true","92","22270.568083011312","210","516","","{
  ""job_title"": ""Senior Frontend Engineer"",
  ""location"": ""Austin, TX"",
  ""work_model"": ""Hybrid - 3 days in office"",
  ""team"": ""Product Engineering"",
  ""reports_to"": ""VP of Engineering"",
  ""salary_min"": 145000,
  ""salary_max"": 185000,
  ""required_skills"": [
    ""React"",
    ""TypeScript"",
    ""CSS-in-JS"",
    ""accessibility (WCAG 2.1)""
  ],
  ""preferred_skills"": [
    ""GraphQL"",
    ""Storybook"",
    ""animation (Framer Motion)""
  ],
  ""experience_years_min"": 3,
  ""apply_url"": ""careers.example.com",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","dataextract","de-04","dataextract","false","0","20283.381208995706","185","558","top-level shape mismatch: expected object, received array | expected object","[
  {
    ""meeting_name"": ""sprint planning"",
    ""day"": ""Thursday"",
    ""time"": ""10am"",
    ""room"": ""Maple room"",
    ""organizer_name"": ""Lisa Park"",
    ""organizer_email"": ""lisa.p@company.com"",
    ""note"": ""bring your laptops, we're gonna do live estimation this time""
  },
  {
    ""meeting_name"": ""retro"",
    ""day"": ""Friday"",
    ""time"": ""2pm"",
    ""room"": ""Birch"",
    ""organizer_name"": ""Lisa Park"",
    ""organizer_email"": ""lisa.p@company.com"",
    ""note"": ""don't confuse the two lol""
  }
]",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","dataextract","de-05","dataextract","false","79","25847.97920798883","239","606","product_name: mismatch | rating_stars: expected number | recommendation: mismatch","{
  ""product_name"": ""XR-7500 Pro noise-cancelling headphones"",
  ""product_price_paid"": 279,
  ""product_price_original"": 329,
  ""rating_stars"": ""★★★★☆"",
  ""reviewer_name"": ""TechDad_42"",
  ""battery_life_hours"": 38,
  ""weight_grams"": 254,
  ""bluetooth_version"": ""5.3"",
  ""charging_type"": ""USB-C"",
  ""competitor_1_name"": ""Sony WH-1000XM5"",
  ""competitor_1_price"": 348,
  ""competitor_2_name"": ""Bose QC45s"",
  ""complaint"": ""the app (v3.2.1) is buggy on Android 14. Crashes when trying to customize EQ."",
  ",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","dataextract","de-06","dataextract","true","93","23318.99312499445","226","533","","{
  ""patient_name"": ""Margaret Liu"",
  ""date_of_birth"": ""5/12/1958"",
  ""visit_date"": ""3-20-2026"",
  ""provider"": ""Dr. Patel"",
  ""chief_complaint"": ""persistent cough x 3 weeks, worse at night"",
  ""blood_pressure_systolic"": 128,
  ""blood_pressure_diastolic"": 82,
  ""heart_rate"": 76,
  ""temperature"": 98.4,
  ""oxygen_saturation"": 97,
  ""assessment"": ""likely post-nasal drip r/t seasonal allergies"",
  ""medication_name"": ""fluticasone propionate"",
  ""medication_dose"": ""50mcg, 2 sprays each nostril daily"",
",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","dataextract","de-07","dataextract","false","76","49346.685582990176","343","516","location: mismatch | note: mismatch | location: mismatch | note: mismatch | note: mismatch","[
  {
    ""name"": ""Marcus Washington"",
    ""role"": ""Senior Designer"",
    ""location"": ""NYC office"",
    ""email"": ""m.washington@studio.com"",
    ""phone"": ""212-555-0189"",
    ""hourly_rate"": null,
    ""note"": ""is taking over the Acme rebrand from Sarah. He'll be on-site in Chicago next week.""
  },
  {
    ""name"": ""Sarah Kim"",
    ""role"": null,
    ""location"": ""relocating from Chicago to the LA office"",
    ""email"": ""sarah.k@studio.com"",
    ""phone"": null,
    ""hourly_rate"": null,
    ""note"": ""is tr",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","dataextract","de-08","dataextract","true","100","20082.822833006503","134","551","","{
  ""event_name"": ""Annual Company Picnic"",
  ""date"": ""Saturday, June 14"",
  ""start_time"": ""11:30 AM"",
  ""end_time"": ""4:00 PM"",
  ""location_park"": ""Lincoln Park"",
  ""location_shelter"": ""Shelter A"",
  ""rsvp_deadline"": ""May 15"",
  ""rsvp_email"": ""events@company.com"",
  ""catering_company"": ""Fresh Bites"",
  ""catering_price_per_person"": 25
}",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","dataextract","de-09","dataextract","true","100","15326.79674999963","117","604","","{
  ""requester_name"": ""Alice Wong"",
  ""requester_email"": ""alice@company.com"",
  ""room"": ""Atlas"",
  ""date"": ""March 28"",
  ""start_time"": ""2:00 PM"",
  ""end_time"": ""3:30 PM"",
  ""attendee_count"": 8,
  ""needs_projector"": true,
  ""needs_whiteboard"": true,
  ""needs_catering"": false
}",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","dataextract","de-10","dataextract","false","60","9716.651708004065","101","464","cuisine_type: expected string | neighborhood: expected null | street_address: expected null | visit_duration: mismatch","{
  ""restaurant_name"": ""Sakura Sushi"",
  ""cuisine_type"": null,
  ""neighborhood"": ""Nob Hill"",
  ""street_address"": ""near California Street"",
  ""chef_name"": null,
  ""price_paid"": null,
  ""visit_duration"": ""2 hours"",
  ""rating_score"": null,
  ""reservation_required"": null,
  ""parking_available"": null
}",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","dataextract","de-11","dataextract","true","100","8330.25225000165","84","497","","{
  ""destination"": ""Lake Tahoe"",
  ""budget_per_person"": 450,
  ""start_date"": ""April 11"",
  ""end_date"": ""April 13"",
  ""num_rooms"": 6,
  ""hotel_name"": ""Mountain View Lodge"",
  ""total_attendees"": null
}",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","dataextract","de-12","dataextract","true","93","17197.60862500698","193","587","","{
  ""product_name"": ""ZenBook Pro 15"",
  ""brand"": ""ASUS"",
  ""price"": 1299,
  ""store"": ""Best Buy"",
  ""display_type"": ""OLED"",
  ""display_size"": ""15-inch"",
  ""ram_gb"": 16,
  ""processor"": ""i7-13700H"",
  ""storage"": ""512GB SSD"",
  ""battery_life_hours"": 10,
  ""weight_kg"": 1.8,
  ""rating"": ""4/5"",
  ""operating_system"": null,
  ""complaint"": ""it came with McAfee preinstalled and a bunch of other bloatware. The ASUS customer support was also pretty bad when I called about a driver issue.""
}",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","dataextract","de-13","dataextract","false","59","49167.103083003894","593","823","discounts.amount: expected number | discounts.amount: expected number | line_items.amount: expected number | line_items.unit_price: expected number | line_items.amount: expected number | line_items.unit_price: expected number | line_items.amount: expected number | line_items.unit_price: expected number | line_items.amount: expected number | line_items.unit_price: expected number | line_items.amount: expected number | line_items.unit_price: expected number | payment_method: mismatch | subtotal: expected number | total_due: expected number","{
  ""invoice_number"": ""INV-2026-0847"",
  ""vendor_name"": ""CloudTech Solutions, LLC"",
  ""vendor_address"": ""123 Innovation Way, Seattle, WA 98101"",
  ""vendor_tax_id"": ""91-7654321"",
  ""client_name"": ""Meridian Corp"",
  ""client_po"": ""MC-2026-445"",
  ""invoice_date"": ""March 15, 2026"",
  ""due_date"": ""April 14, 2026"",
  ""payment_terms"": ""Net 30"",
  ""line_items"": [
    {
      ""description"": ""Cloud Hosting - Pro Plan"",
      ""qty"": 12,
      ""unit_price"": ""$149.00"",
      ""amount"": ""$1,788.00""
    },
    {",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","dataextract","de-14","dataextract","false","82","25982.592000000295","307","643","anc_type: mismatch | array values did not match expected set | expected 3 items but received 6","{
  ""product_name"": ""AirPulse X3"",
  ""product_type"": ""Wireless Earbuds"",
  ""price_jpy"": 12980,
  ""tax_included"": true,
  ""colors"": [
    ""ミッドナイトブラック (Midnight Black)"",
    ""パールホワイト (Pearl White)"",
    ""サクラピンク (Sakura Pink)""
  ],
  ""driver_size"": ""10mm"",
  ""bluetooth_version"": ""5.3"",
  ""battery_life_earbuds_hours"": 8,
  ""battery_life_with_case_hours"": 32,
  ""water_resistance_rating"": ""IPX5"",
  ""earbud_weight_grams"": 5.2,
  ""case_weight_grams"": 42,
  ""has_anc"": true,
  ""anc_type"": ""アダプティブ / Adapti",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","dataextract","de-15","dataextract","true","100","8191.32883400016","91","438","","{
  ""company_name"": null,
  ""founding_year"": null,
  ""ceo_name"": null,
  ""employee_count"": null,
  ""headquarters_city"": null,
  ""industry"": null,
  ""annual_revenue"": null,
  ""phone_number"": null,
  ""email"": null,
  ""website_url"": null
}",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","instructfollow","if-01","instructfollow","true","100","4511.486667004647","45","143","","1. It improves your heart health.
2. It boosts your daily energy.
3. It helps manage your weight.
4. It reduces your stress levels.
5. It strengthens your muscles well.",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","instructfollow","if-02","instructfollow","true","100","2454.76225001039","17","151","","Deep blue waves.
Salt water flows here.
Endless vast sea.",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","instructfollow","if-03","instructfollow","false","0","3403.883917009807","30","151","three_paragraphs; one_sentence_each; coffee_start_question_end_under_60_words","Coffee is a popular beverage enjoyed worldwide.
Many people drink it every morning for energy.
Do you prefer your drink black or with milk?",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","instructfollow","if-04","instructfollow","true","100","2531.1070830066456","18","143","","* zebra
* tulip
* mango
* lemon
* cedar
* apricot",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","instructfollow","if-05","instructfollow","false","33.3","4060.369124999852","36","191","format_and_sorted_heaviest_to_lightest; at_least_one_under_1kg","Elephant - 4000
Horse - 500
Dog - 20
Cat - 4.5
Mouse - 0.03",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","instructfollow","if-06","instructfollow","true","100","3975.2846659976058","32","196","","2016 - team formed
2017 - first funding
2018 - prototype drafted
2019 - beta test",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","instructfollow","if-07","instructfollow","true","100","3267.56654100609","25","177","","[EN] The cat sleeps.
[FR] Le chat dort.
[ES] El gato duerme.",,,,,,,,,,,,
"all_suites_temp1_top_p095_top_k64","20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-172503-gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M-all-temp1-top_p095-top_k64","openai_compat","raw","instructfollow","if-08","instructfollow","false","50","2901.606500003254","20","170","allowed_items_unique_starts","1. Apple
2. Banana
3. Cherry
4. Grape
5. Mango",,,,,,,,,,,,
